Products_link,Products_Model,Products_details,Price_regular,Price_offers,Currency,Known_price
https://www.device-specs.io/categories/smartphones/specifications-samsung-galaxy-s23-sm-s911uzkevzw,Samsung Galaxy S23,Snapdragon® 8 Gen 2 - 6.1 inch - 256GB - Phantom Black - SM-S911UZKEVZW,23.88,  ,,1
https://www.device-specs.io/categories/smartphones/specifications-samsung-galaxy-s23-ultra-sm-s918uzkaxau,Samsung Galaxy S23 Ultra,Snapdragon® 8 Gen 2 - 6.8 inch - 256GB - Phantom Black - SM-S918UZKAXAU,1199.99,50,USD,2
https://www.device-specs.io/categories/smartphones/specifications-samsung-galaxy-s23-ultra-sm-s918uzgavzw,Samsung Galaxy S23 Ultra,Snapdragon® 8 Gen 2 - 6.8 inch - 256GB - Green - SM-S918UZGAVZW,1199.99,33.33,USD,1
https://www.device-specs.io/categories/smartphones/specifications-samsung-galaxy-s23-plus-ef-zs916cvegww,Samsung Galaxy S23 Plus,2023 - Qualcomm Snapdragon 8 Gen2 - 8 cores - 6.6 inch - 256GB - Pink - EF-ZS916CVEGWW,1209, ,,3
https://www.device-specs.io/categories/smartphones/specifications-samsung-galaxy-s23-ultra-ef-zs918cuegww,Samsung Galaxy S23 Ultra,2023 - Qualcomm Snapdragon 8 Gen2 - 8 cores - 6.8 inch - 256GB - Cream - EF-ZS918CUEGWW,1409, ,,2
https://www.device-specs.io/categories/smartphones/specifications-samsung-galaxy-s23-ef-zs911cgegww,Samsung Galaxy S23,2023 - Qualcomm Snapdragon 8 Gen2 - 8 cores - 6.1 inch - 128GB - Green - EF-ZS911CGEGWW,962, ,,2
https://www.device-specs.io/categories/smartphones/specifications-huawei-p8-lite-2017-hua-ascend-p8l17gd4,Huawei P8 Lite 2017,8 cores - 5.2 inch - 16GB - Gold - HUA-ASCEND-P8L17GD4,293, ,,1
https://www.device-specs.io/categories/smartphones/specifications-samsung-galaxy-s23-ultra-ef-zs918cgegww,Samsung Galaxy S23 Ultra,2023 - Qualcomm Snapdragon 8 Gen2 - 8 cores - 6.8 inch - 256GB - Green - EF-ZS918CGEGWW,1409, ,,3
https://www.device-specs.io/categories/smartphones/specifications-samsung-galaxy-s23-plus-ef-zs916cbegww,Samsung Galaxy S23 Plus,2023 - Qualcomm Snapdragon 8 Gen2 - 8 cores - 6.6 inch - 256GB - Black - EF-ZS916CBEGWW,1209, ,,2
https://www.device-specs.io/categories/smartphones/specifications-samsung-galaxy-s23-ef-zs911cbegww,Samsung Galaxy S23,2023 - Qualcomm Snapdragon 8 Gen2 - 8 cores - 6.1 inch - 128GB - Black - EF-ZS911CBEGWW,962, ,,2
https://www.device-specs.io/categories/smartphones/specifications-samsung-galaxy-s23-ultra-sm-s918bzkpeub,Samsung Galaxy S23 Ultra,2023 - Qualcomm Snapdragon 8 Gen2 - 8 cores - 6.8 inch - 1GB - Black - SM-S918BZKPEUB,1819, ,,1
https://www.device-specs.io/categories/smartphones/specifications-samsung-galaxy-s23-ultra-sm-s918bzgpeub,Samsung Galaxy S23 Ultra,2023 - Qualcomm Snapdragon 8 Gen2 - 8 cores - 6.8 inch - 1GB - Green - SM-S918BZGPEUB,1599, ,,2
https://www.device-specs.io/categories/smartphones/specifications-sony-xperia-xa1-plus-1311-4848,Sony Xperia XA1 Plus,8 cores - 5.5 inch - 32GB - Black - 1311-4848,199,169,EUR,1
https://www.device-specs.io/categories/smartphones/specifications-nokia-g11-719901184091,Nokia G11,2022 - 8 cores - 6.5 inch - 32GB - coal - 719901184091,138.3, ,,1
https://www.device-specs.io/categories/smartphones/specifications-samsung-galaxy-s23-plus-ef-zs916cgegww,Samsung Galaxy S23 Plus,2023 - Qualcomm Snapdragon 8 Gen2 - 8 cores - 6.6 inch - 256GB - Green - EF-ZS916CGEGWW,1209, ,,2
https://www.device-specs.io/categories/smartphones/specifications-doro-8100-380500,Doro 8100,8 cores - 6.1 inch - 32GB - Gray - 380500,237.69, ,,1
https://www.device-specs.io/categories/smartphones/specifications-emporia-supereasy-se_001,Emporia SUPEREASY,2022 - 4 cores - 4.95 inch - 32GB - Black/Silver - SE_001,218.27,210,EUR,1
https://www.device-specs.io/categories/smartphones/specifications-samsung-galaxy-a72-8806092023741,Samsung Galaxy A72,2021 - 8 cores - 6.7 inch - 128GB - Awesome Black - 8806092023741,568, ,,1
https://www.device-specs.io/categories/smartphones/specifications-samsung-galaxy-s23-ultra-sm-s918uzkfxau,Samsung Galaxy S23 Ultra,Snapdragon® 8 Gen 2 - 6.8 inch - 512GB - Phantom Black - SM-S918UZKFXAU,57.5,  ,,2
https://www.device-specs.io/categories/smartphones/specifications-samsung-galaxy-s23-sm-r900nzdaeub,Samsung Galaxy S23,2023 - Qualcomm Snapdragon 8 Gen2 - 8 cores - 40 inch - 16GB - Cream - SM-R900NZDAEUB,1129, ,,2
https://www.device-specs.io/categories/smartphones/specifications-huawei-y6-51091nug,Huawei Y6,4 cores - 5 inch - 16GB - Gray - 51091NUG,139,,EUR,1
https://www.device-specs.io/categories/smartphones/specifications-huawei-p30-lite-51095lxa,Huawei P30 lite,2019 - 8 cores - 6.15 inch - 128GB - Black - 51095LXA,214.49, ,,1
https://www.device-specs.io/categories/smartphones/specifications-samsung-galaxy-s23-ef-zs911cvegww,Samsung Galaxy S23,2023 - Qualcomm Snapdragon 8 Gen2 - 8 cores - 6.1 inch - 128GB - Pink - EF-ZS911CVEGWW,962, ,,2
https://www.device-specs.io/categories/smartphones/specifications-samsung-galaxy-s23-ultra-sm-s918uzkfvzw,Samsung Galaxy S23 Ultra,Snapdragon® 8 Gen 2 - 6.8 inch - 512GB - Phantom Black - SM-S918UZKFVZW,38.33,  ,,1
https://www.device-specs.io/categories/smartphones/specifications-samsung-galaxy-s23-ef-zs911cuegww,Samsung Galaxy S23,2023 - Qualcomm Snapdragon 8 Gen2 - 8 cores - 6.1 inch - 256GB - Cream - EF-ZS911CUEGWW,962, ,,2
https://www.device-specs.io/categories/smartphones/specifications-lg-k50-lmx520emwaitcbk,Lg K50,2019 - 8 cores - 6.26 inch - 32GB - Black - LMX520EMW.AITCBK,149.95, ,,1
https://www.device-specs.io/categories/smartphones/specifications-huawei-y6-ii-compact-99925055,Huawei Y6 II Compact,2018 - 4 cores - 5 inch - 16GB - Black - 99925055,105, ,,1
https://www.device-specs.io/categories/smartphones/specifications-sony-xperia-10-iv-xqcc54c0veeac,Sony Xperia 10 IV,8 cores - 6 inch - 128GB - Lavender - XQCC54C0V.EEAC,414.45, ,,1
https://www.device-specs.io/categories/smartphones/specifications-samsung-galaxy-j3-sam-j320fwt4,Samsung Galaxy J3,2016 - 4 cores - 5 inch - 8GB - White - SAM-J320FWT4,149, ,,1
https://www.device-specs.io/categories/smartphones/specifications-samsung-galaxy-s22-sm-s901blvdeue-sm-s901blvdeue,Samsung Galaxy S22 SM-S901BLVDEUE,8 cores - 6.1 inch - 128GB - Violet - SM-S901BLVDEUE,713.2, ,,1
https://www.device-specs.io/categories/smartphones/specifications-huawei-p30-lite-51094vclat,Huawei P30 Lite,2019 - 8 cores - 6.15 inch - 64GB - Blue - 51094VCL?AT,199.95, ,,1
https://www.device-specs.io/categories/smartphones/specifications-apple-iphone-12-mgj63fa,Apple iPhone 12,2020 - 6 cores - 6.1 inch - 64GB - White - MGJ63F/A,797.05,699,EUR,1
https://www.device-specs.io/categories/smartphones/specifications-samsung-galaxy-s23-ultra-sm-s918uzknxaa,Samsung Galaxy S23 Ultra,Snapdragon® 8 Gen 2 - 6.8 inch - 1000GB - Phantom Black - SM-S918UZKNXAA,1619.99,  ,,1
https://www.device-specs.io/categories/smartphones/specifications-samsung-galaxy-a72-sm-a725fzwdeub,Samsung Galaxy A72,2021 - 8 cores - 6.7 inch - 128GB - Awesome White - SM-A725FZWDEUB,489, ,,1
https://www.device-specs.io/categories/smartphones/specifications-samsung-galaxy-z-fold4-sm-f936b-sm-f936bzkceue,Samsung Galaxy Z Fold4 SM-F936B,8 cores - 7.6 inch - 512GB - Black - SM-F936BZKCEUE,1491, ,,1
https://www.device-specs.io/categories/smartphones/specifications-samsung-galaxy-s23-sm-s916uzgaxaa,Samsung Galaxy S23+,Snapdragon® 8 Gen 2 - 6.6 inch - 256GB - Green - SM-S916UZGAXAA,999.99,  ,,1
https://www.device-specs.io/categories/smartphones/specifications-blackview-bv4900s-2gb-bv4900sgreen,Blackview BV4900S 2GB,8 cores - 5.7 inch - 32GB - Green - BV4900SGREEN,189.95,,EUR,1
https://www.device-specs.io/categories/smartphones/specifications-motorola-moto-g8-plus-page0011nl,Motorola Moto G8 Plus,2019 - 8 cores - 6.3 inch - 64GB - Blue - PAGE0011NL,336,325,EUR,1
https://www.device-specs.io/categories/smartphones/specifications-samsung-galaxy-s23-sm-s916uzkexau,Samsung Galaxy S23+,Snapdragon® 8 Gen 2 - 6.6 inch - 512GB - Phantom Black - SM-S916UZKEXAU,46.67,  ,,2
https://www.device-specs.io/categories/smartphones/specifications-huawei-p30-lite-51093rjh,Huawei P30 Lite,2019 - 4 cores - 6.15 inch - 128GB - Black - 51093RJH,214.49, ,,1
https://www.device-specs.io/categories/smartphones/specifications-samsung-galaxy-s23-sm-s916uzkavzw,Samsung Galaxy S23+,Snapdragon® 8 Gen 2 - 6.6 inch - 256GB - Phantom Black - SM-S916UZKAVZW,999.99,27.77,USD,1
https://www.device-specs.io/categories/smartphones/specifications-samsung-galaxy-s23-ultra-sm-s918uzefvzw,Samsung Galaxy S23 Ultra,Snapdragon® 8 Gen 2 - 6.8 inch - 512GB - Cream - SM-S918UZEFVZW,1379.99,  ,,1
https://www.device-specs.io/categories/smartphones/specifications-samsung-galaxy-s23-sm-s911uzkaxau,Samsung Galaxy S23,Snapdragon® 8 Gen 2 - 6.1 inch - 128GB - Phantom Black - SM-S911UZKAXAU,799.99,33.34,USD,2
https://www.device-specs.io/categories/smartphones/specifications-samsung-galaxy-a13-sm-a135fzkveue-8806094116663,Samsung Galaxy A13 SM-A135FZKVEUE,2022 - 2 cores - 6.6 inch - 64GB - BLACK - 8806094116663,190,178,EUR,1
https://www.device-specs.io/categories/smartphones/specifications-unihertz-atom-4g-lte-8785267258372,Unihertz Atom 4G LTE,2018 - 8 cores - 2.45 inch - 64GB - black - 8785267258372,225, ,,1
https://www.device-specs.io/categories/smartphones/specifications-lg-v10-lgh960aanldbk,Lg V10,6 cores - 5.7 inch - 32GB - Black - LGH960A.ANLDBK,199, ,,1
https://www.device-specs.io/categories/smartphones/specifications-poco-m4-pro-mzb0b0weu,Poco M4 Pro,2022 - 8 cores - 6.43 inch - 128GB - Yellow - MZB0B0WEU,279.95,259.95,EUR,1
https://www.device-specs.io/categories/smartphones/specifications-xiaomi-redmi-10-mzb0a6neu,Xiaomi Redmi 10,8 cores - 6.5 inch - 64GB - Gray - MZB0A6NEU,179.95, ,,1
https://www.device-specs.io/categories/smartphones/specifications-samsung-galaxy-s23-ultra-sm-s918uzefxaa,Samsung Galaxy S23 Ultra,Snapdragon® 8 Gen 2 - 6.8 inch - 512GB - Cream - SM-S918UZEFXAA,1199.99,  ,,1
https://www.device-specs.io/categories/smartphones/specifications-samsung-galaxy-s23-ultra-sm-s918uzgfxau,Samsung Galaxy S23 Ultra,Snapdragon® 8 Gen 2 - 6.8 inch - 512GB - Green - SM-S918UZGFXAU,57.5,  ,,2
https://www.device-specs.io/categories/smartphones/specifications-samsung-galaxy-s23-ultra-sm-s918uzgaxau,Samsung Galaxy S23 Ultra,Snapdragon® 8 Gen 2 - 6.8 inch - 256GB - Green - SM-S918UZGAXAU,1199.99,50,USD,2
https://www.device-specs.io/categories/smartphones/specifications-samsung-galaxy-s23-sm-s916uzgexaa,Samsung Galaxy S23+,Snapdragon® 8 Gen 2 - 6.6 inch - 512GB - Green - SM-S916UZGEXAA,999.99,  ,,1
https://www.device-specs.io/categories/smartphones/specifications-samsung-galaxy-s23-sm-s911uliexaa,Samsung Galaxy S23,Snapdragon® 8 Gen 2 - 6.1 inch - 256GB - Lavender - SM-S911ULIEXAA,859.99,  ,,1
https://www.device-specs.io/categories/smartphones/specifications-samsung-galaxy-s23-sm-s916uzkevzw,Samsung Galaxy S23+,Snapdragon® 8 Gen 2 - 6.6 inch - 512GB - Phantom Black - SM-S916UZKEVZW,31.11,  ,,1
https://www.device-specs.io/categories/smartphones/specifications-apple-preowned-iphone-12-a2172,Apple PreOwned iPhone 12,Hexa-core (2x3.1 GHz Firestorm + 4x1.8 GHz Icestorm) - 6.1 inch - 64GB - Black - A2172,529.99,  ,,2
https://www.device-specs.io/categories/smartphones/specifications-samsung-galaxy-s23-ultra-sm-s918uzeavzw,Samsung Galaxy S23 Ultra,Snapdragon® 8 Gen 2 - 6.8 inch - 256GB - Cream - SM-S918UZEAVZW,1199.99,  ,,1
https://www.device-specs.io/categories/smartphones/specifications-samsung-galaxy-s23-sm-s911uzkexau,Samsung Galaxy S23,Snapdragon® 8 Gen 2 - 6.1 inch - 256GB - Phantom Black - SM-S911UZKEXAU,35.84,  ,,2
https://www.device-specs.io/categories/smartphones/specifications-samsung-galaxy-a51-sm-a516u,Samsung Galaxy A51,Samsung Exynos 980 - 6.5 inch - 128GB - Prism Cube Black - SM-A516U,499.99,13.89,USD,1
https://www.device-specs.io/categories/smartphones/specifications-samsung-galaxy-s23-sm-s911uzgevzw,Samsung Galaxy S23,Snapdragon® 8 Gen 2 - 6.1 inch - 256GB - Green - SM-S911UZGEVZW,859.99,22.22,USD,1
https://www.device-specs.io/categories/smartphones/specifications-samsung-galaxy-z-flip4-sm-f721uzdaxau,Samsung Galaxy Z Flip4,Snapdragon 8+ Gen 1 - 6.7 inch - 128GB - Pink Gold - SM-F721UZDAXAU,999.99,  ,,1
https://www.device-specs.io/categories/smartphones/specifications-apple-iphone-xr-app-xr64yl4,Apple iPhone XR,2018 - 6 cores - 6.1 inch - 64GB - Yellow - APP-XR64YL4,266, ,,1
https://www.device-specs.io/categories/smartphones/specifications-samsung-galaxy-s23-sm-s916uzkaxau,Samsung Galaxy S23+,Snapdragon® 8 Gen 2 - 6.6 inch - 256GB - Phantom Black - SM-S916UZKAXAU,999.99,41.67,USD,2
https://www.device-specs.io/categories/smartphones/specifications-samsung-galaxy-s23-sm-s911uzgaxaa,Samsung Galaxy S23,Snapdragon® 8 Gen 2 - 6.1 inch - 128GB - Green - SM-S911UZGAXAA,799.99,  ,,1
https://www.device-specs.io/categories/smartphones/specifications-samsung-galaxy-s23-sm-s911uzeavzw,Samsung Galaxy S23,Snapdragon® 8 Gen 2 - 6.1 inch - 128GB - Cream - SM-S911UZEAVZW,799.99,  ,,1
https://www.device-specs.io/categories/smartphones/specifications-samsung-galaxy-s23-ultra-sm-s918uzeaxaa,Samsung Galaxy S23 Ultra,Snapdragon® 8 Gen 2 - 6.8 inch - 256GB - Cream - SM-S918UZEAXAA,1199.99,  ,,1
https://www.device-specs.io/categories/smartphones/specifications-samsung-galaxy-s23-sm-s911uzeaxau,Samsung Galaxy S23,Snapdragon® 8 Gen 2 - 6.1 inch - 128GB - Cream - SM-S911UZEAXAU,799.99,33.34,USD,2
https://www.device-specs.io/categories/smartphones/specifications-samsung-galaxy-s23-sm-s911bzgdeub,Samsung Galaxy S23,2023 - Qualcomm Snapdragon 8 Gen2 - 8 cores - 6.1 inch - 128GB - Green - SM-S911BZGDEUB,949, ,,2
https://www.device-specs.io/categories/smartphones/specifications-samsung-galaxy-s23-plus-sm-s916bligeub,Samsung Galaxy S23 Plus,2023 - Qualcomm Snapdragon 8 Gen2 - 8 cores - 6.6 inch - 512GB - Pink - SM-S916BLIGEUB,1319,1279,EUR,2
https://www.device-specs.io/categories/smartphones/specifications-samsung-galaxy-s23-sm-s911bligeub,Samsung Galaxy S23,2023 - Qualcomm Snapdragon 8 Gen2 - 8 cores - 6.1 inch - 256GB - Pink - SM-S911BLIGEUB,979.99,975,EUR,2
https://www.device-specs.io/categories/smartphones/specifications-samsung-galaxy-s23-ultra-sm-s918bzeheub,Samsung Galaxy S23 Ultra,2023 - Qualcomm Snapdragon 8 Gen2 - 8 cores - 6.8 inch - 512GB - Cream - SM-S918BZEHEUB,1309,1300,EUR,2
https://www.device-specs.io/categories/smartphones/specifications-samsung-galaxy-s23-plus-sm-s916blideub,Samsung Galaxy S23 Plus,2023 - Qualcomm Snapdragon 8 Gen2 - 8 cores - 6.6 inch - 256GB - Pink - SM-S916BLIDEUB,1199, ,,2
https://www.device-specs.io/categories/smartphones/specifications-samsung-galaxy-s23-ultra-sm-s918bzedeub,Samsung Galaxy S23 Ultra,2023 - Qualcomm Snapdragon 8 Gen2 - 8 cores - 6.8 inch - 256GB - Cream - SM-S918BZEDEUB,1399, ,,2
https://www.device-specs.io/categories/smartphones/specifications-samsung-galaxy-s23-ultra-sm-s918bzkheub,Samsung Galaxy S23 Ultra,2023 - Qualcomm Snapdragon 8 Gen2 - 8 cores - 6.8 inch - 512GB - Black - SM-S918BZKHEUB,1579, ,,3
https://www.device-specs.io/categories/smartphones/specifications-samsung-galaxy-s23-plus-sm-s916bzedeub,Samsung Galaxy S23 Plus,2023 - Qualcomm Snapdragon 8 Gen2 - 8 cores - 6.6 inch - 256GB - Cream - SM-S916BZEDEUB,1199,1179,EUR,2
https://www.device-specs.io/categories/smartphones/specifications-samsung-galaxy-s23-ultra-sm-s918bzgdeub,Samsung Galaxy S23 Ultra,2023 - Qualcomm Snapdragon 8 Gen2 - 8 cores - 6.8 inch - 256GB - Green - SM-S918BZGDEUB,1459,1399,EUR,2
https://www.device-specs.io/categories/smartphones/specifications-samsung-galaxy-s23-plus-sm-s916bzggeub,Samsung Galaxy S23 Plus,2023 - Qualcomm Snapdragon 8 Gen2 - 8 cores - 6.6 inch - 512GB - Green - SM-S916BZGGEUB,1269,1219,EUR,2
https://www.device-specs.io/categories/smartphones/specifications-samsung-galaxy-s23-ultra-sm-s918blideub,Samsung Galaxy S23 Ultra,2023 - Qualcomm Snapdragon 8 Gen2 - 8 cores - 6.8 inch - 256GB - Pink - SM-S918BLIDEUB,1399, ,,2
https://www.device-specs.io/categories/smartphones/specifications-samsung-galaxy-s23-sm-s911bzkdeub,Samsung Galaxy S23,2023 - Qualcomm Snapdragon 8 Gen2 - 8 cores - 6.1 inch - 128GB - Black - SM-S911BZKDEUB,949, ,,2
https://www.device-specs.io/categories/smartphones/specifications-samsung-galaxy-s23-plus-sm-s916bzegeub,Samsung Galaxy S23 Plus,2023 - Qualcomm Snapdragon 8 Gen2 - 8 cores - 6.6 inch - 512GB - Cream - SM-S916BZEGEUB,1319,1229,EUR,2
https://www.device-specs.io/categories/smartphones/specifications-samsung-galaxy-s23-sm-s911bzedeub,Samsung Galaxy S23,2023 - Qualcomm Snapdragon 8 Gen2 - 8 cores - 6.1 inch - 128GB - Cream - SM-S911BZEDEUB,939, ,,2
https://www.device-specs.io/categories/smartphones/specifications-samsung-galaxy-s23-ultra-sm-s918bzkdeub,Samsung Galaxy S23 Ultra,2023 - Qualcomm Snapdragon 8 Gen2 - 8 cores - 6.8 inch - 256GB - Black - SM-S918BZKDEUB,1399, ,,2
https://www.device-specs.io/categories/smartphones/specifications-samsung-galaxy-s23-plus-sm-s916bzkdeub,Samsung Galaxy S23 Plus,2023 - Qualcomm Snapdragon 8 Gen2 - 8 cores - 6.6 inch - 256GB - Black - SM-S916BZKDEUB,1199, ,,2
https://www.device-specs.io/categories/smartphones/specifications-samsung-galaxy-s23-plus-sm-s916bzgdeub,Samsung Galaxy S23 Plus,2023 - Qualcomm Snapdragon 8 Gen2 - 8 cores - 6.6 inch - 256GB - Green - SM-S916BZGDEUB,1199, ,,2
https://www.device-specs.io/categories/smartphones/specifications-samsung-galaxy-s23-sm-s911bzkgeub,Samsung Galaxy S23,2023 - Qualcomm Snapdragon 8 Gen2 - 8 cores - 6.1 inch - 256GB - Black - SM-S911BZKGEUB,949, ,,2
https://www.device-specs.io/categories/smartphones/specifications-samsung-galaxy-s23-sm-s911bzggeub,Samsung Galaxy S23,2023 - Qualcomm Snapdragon 8 Gen2 - 8 cores - 6.1 inch - 256GB - Green - SM-S911BZGGEUB,949,939,EUR,2
https://www.device-specs.io/categories/smartphones/specifications-samsung-galaxy-s23-ultra-sm-s918bzgheub,Samsung Galaxy S23 Ultra,2023 - Qualcomm Snapdragon 8 Gen2 - 8 cores - 6.8 inch - 512GB - Green - SM-S918BZGHEUB,1359,1334,EUR,2
https://www.device-specs.io/categories/smartphones/specifications-samsung-galaxy-s23-ultra-sm-s918bliheub,Samsung Galaxy S23 Ultra,2023 - Qualcomm Snapdragon 8 Gen2 - 8 cores - 6.8 inch - 512GB - Pink - SM-S918BLIHEUB,1579, ,,2
https://www.device-specs.io/categories/smartphones/specifications-huawei-p30-lite-p30ldtn,Huawei P30 lite,2019 - 4 cores - 6.15 inch - 128GB - Black - P30LDTN,214.49, ,,1
https://www.device-specs.io/categories/smartphones/specifications-huawei-p20-51092fgm,Huawei P20,2018 - 8 cores - 5.8 inch - 128GB - Blue - 51092FGM,212.71,,EUR,1
https://www.device-specs.io/categories/smartphones/specifications-huawei-p30-lite-51093ntk,Huawei P30 Lite,2019 - 4 cores - 6.15 inch - 128GB - Black - 51093NTK,214.49, ,,1
https://www.device-specs.io/categories/smartphones/specifications-huawei-p40-pro-51095cag,Huawei P40 Pro,2020 - 8 cores - 6.58 inch - 256GB - Silver - 51095CAG,745.45,714.95,EUR,1
https://www.device-specs.io/categories/smartphones/specifications-realme-gt-neo2-6941399060999,Realme GT Neo2,2021 - 8 cores - 6.63 inch - 128GB - Black - 6941399060999,429.95, ,,1
https://www.device-specs.io/categories/smartphones/specifications-blackview-bv9800-pro-bl0162neg,Blackview BV9800 Pro,8 cores - 5.7 inch - 64GB - Black;Yellow;Green;Orange - BL0162NEG,535, ,,1
https://www.device-specs.io/categories/smartphones/specifications-huawei-p30-pro-5413729234086,Huawei P30 Pro,2020 - 4 cores - 6.47 inch - 128GB - Blue - 5413729234086,387, ,,1
https://www.device-specs.io/categories/smartphones/specifications-samsung-galaxy-a03-8806092885660,Samsung Galaxy A03,2021 - 8 cores - 6.5 inch - 128GB - Red - 8806092885660,156, ,,1
https://www.device-specs.io/categories/smartphones/specifications-apple-iphone-7-app-iphone7-128rd4,Apple iPhone 7,4 cores - 5.5 inch - 128GB - Red - APP-IPHONE7-128RD4,450, ,,1
https://www.device-specs.io/categories/smartphones/specifications-samsung-galaxy-s23-plus-sm-s916bzkgeub,Samsung Galaxy S23 Plus,2023 - Qualcomm Snapdragon 8 Gen2 - 8 cores - 6.6 inch - 512GB - Black - SM-S916BZKGEUB,1199.82,1129.95,EUR,3
